學年度,學期,設立別,學校類別,學校統計處代碼,學校名稱,系所代碼,系所名稱,學制班別(日間),進修交流國家(地區)別,進修交流國家(地區)區域別,本國學生出國進修交流至少1學期(修讀學分)以上人數小計,本國學生出國進修交流至少1學期(修讀學分)以上人數男,本國學生出國進修交流至少1學期(修讀學分)以上人數女,本國學生出國進修交流未滿1學期(修讀學分)人數小計,本國學生出國進修交流未滿1學期(修讀學分)人數男,本國學生出國進修交流未滿1學期(修讀學分)人數女
108,2,私立,技專校院,1018,朝陽科技大學,6131019,資訊管理系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1018,朝陽科技大學,7321025,營建工程系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4131020,國際商務學士學位學程,學士班(日間),波蘭共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1026,樹德科技大學,2123010,生活產品設計系,學士班(日間),美國,北美洲,2,0,2,0,0,0
108,2,私立,技專校院,1026,樹德科技大學,2152001,表演藝術系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1030,龍華科技大學,4141005,國際企業系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1034,弘光科技大學,2311038,國際溝通英語系,學士班(日間),英國,歐洲,3,1,2,0,0,0
108,2,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10413043,航空暨運輸服務管理系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1040,建國科技大學,10151025,觀光系,學士班(日間),越南社會主義共和國,東協,1,0,1,0,0,0
108,2,私立,技專校院,1045,嶺東科技大學,2122002,流行設計系,碩士班(日間),義大利共和國,歐洲,0,0,0,1,0,1
108,2,私立,技專校院,1046,中國科技大學,2311001,應用英語系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,2,私立,技專校院,1054,景文科技大學,2311001,應用外語系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,1,0,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,2311001,應用外語系,學士班(日間),美國,北美洲,3,1,2,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,4121008,財務金融系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,4131006,企業管理系,學士班(日間),美國,北美洲,3,3,0,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,4132014,流通管理系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,4143013,行銷管理系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1057,德明財經科技大學,6131021,資訊管理系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1065,吳鳳科技大學,2311003,應用日語系,學士班(日間),日本,其他亞洲地區,3,3,0,0,0,0
108,2,私立,技專校院,1069,修平學校財團法人修平科技大學,2311003,應用英語系,學士班(日間),紐西蘭,其他亞洲地區,0,0,0,3,1,2
108,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,2311003,應用外語系,學士班(日間),日本,其他亞洲地區,4,0,4,0,0,0
108,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,2311003,應用外語系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10131021,旅館事業管理學士學位學程,學士班(日間),日本,其他亞洲地區,4,1,3,0,0,0
108,2,私立,技專校院,1071,城市學校財團法人臺北城市科技大學,10151024,觀光事業系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
108,2,私立,技專校院,1072,大華學校財團法人敏實科技大學,4191005,商務與觀光企劃系,學士班(日間),日本,其他亞洲地區,3,1,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,1131002,外語教學系,學士班(日間),印度尼西亞共和國,東協,1,1,0,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),澳大利亞,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,碩士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),英國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),美國,北美洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文科,五專,土耳其共和國,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文科,五專,波蘭共和國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文科,五專,西班牙王國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311008,雙外語跨領域國際專業人才菁英班(二技),學士班(日間),立陶宛共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311009,法國語文系,學士班(日間),比利時王國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311009,法國語文系,學士班(日間),法國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311009,法國語文科,五專,法國,歐洲,3,0,3,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311010,德國語文系,學士班(日間),德意志聯邦共和國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311010,德國語文科,五專,俄羅斯聯邦,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311010,德國語文科,五專,瑞典王國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311011,西班牙語文系,學士班(日間),土耳其共和國,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311011,西班牙語文系,學士班(日間),西班牙王國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2312013,翻譯系,學士班(日間),英國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,3122016,國際事務系,學士班(日間),泰國,東協,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,3122016,國際事務系,學士班(日間),土耳其共和國,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,3122016,國際事務系,學士班(日間),英國,歐洲,3,0,3,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,3211018,傳播藝術系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,4131020,國際企業管理系,學士班(日間),法國,歐洲,2,0,2,0,0,0
108,2,私立,技專校院,1075,文藻學校財團法人文藻外語大學,6134024,數位內容應用與管理系,學士班(日間),俄羅斯聯邦,其他亞洲地區,1,0,1,0,0,0
108,2,私立,技專校院,1076,華夏學校財團法人華夏科技大學,6131012,資訊工程系,學士班(日間),美國,北美洲,1,1,0,0,0,0
108,2,私立,技專校院,1078,致理學校財團法人致理科技大學,2311010,應用英語系,學士班(日間),愛爾蘭共和國,歐洲,1,0,1,0,0,0
108,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,10152033,休閒事業經營系,學士班(日間),新加坡共和國,東協,1,1,0,0,0,0
108,2,私立,技專校院,1082,崇右學校財團法人崇右影藝科技大學,10152033,休閒事業經營系,學士班(日間),日本,其他亞洲地區,2,2,0,0,0,0
108,2,私立,技專校院,1292,新生醫護管理專科學校,9131007,護理科,五專,日本,其他亞洲地區,0,0,0,4,0,4
109,1,公立,技專校院,22,國立臺灣科技大學,2122004,設計系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,2122004,設計系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,2122004,設計系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,2311003,應用外語系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,2311003,應用外語系,學士班(日間),西班牙王國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,4121010,財務金融研究所,碩士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,4121010,財務金融研究所,碩士班(日間),德意志聯邦共和國,歐洲,2,0,2,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,4131008,企業管理系碩士班,碩士班(日間),義大利共和國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,6131016,資訊管理系博士班,博士班,奧地利共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系,學士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,7141017,電機工程系碩士班,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,1,公立,技專校院,22,國立臺灣科技大學,7151023,機械工程系碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,23,國立雲林科技大學,2123014,工業設計系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,23,國立雲林科技大學,4131019,企業管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,公立,技專校院,23,國立雲林科技大學,4131022,國際管理學士學位學程,學士班(日間),大韓民國(南韓),其他亞洲地區,2,0,2,0,0,0
109,1,公立,技專校院,23,國立雲林科技大學,7311016,建築與室內設計系,學士班(日間),法國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,1118001,技術及職業教育研究所,碩士班(日間),日本,其他亞洲地區,1,1,0,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2112007,互動設計系,學士班(日間),德意志聯邦共和國,歐洲,3,1,2,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系創新設計碩士班,碩士班(日間),瑞典王國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2123009,工業設計系創新設計碩士班,碩士班(日間),德意志聯邦共和國,歐洲,2,2,0,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2299018,文化事業發展系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,2311002,應用英文系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,6131016,資訊與財金管理系,學士班(日間),捷克共和國,歐洲,2,1,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,6131034,資訊工程系碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7111048,化學工程與生物科技系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7161042,車輛工程系碩士班,碩士班(日間),捷克共和國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7191022,工業工程與管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7191022,工業工程與管理系,學士班(日間),奧地利共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7311071,建築系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,25,國立臺北科技大學,7311071,建築系建築與都市設計碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,46,國立臺北護理健康大學,9131009,護理系,學士班(日間),澳大利亞,其他亞洲地區,3,0,3,0,0,0
109,1,公立,技專校院,50,國立臺中科技大學,2122006,商業設計系,學士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,1,公立,技專校院,50,國立臺中科技大學,2311004,應用日語系,學士班(日間),日本,其他亞洲地區,2,0,2,0,0,0
109,1,公立,技專校院,50,國立臺中科技大學,2311004,應用日語系日本市場暨商務策略碩士班,碩士班(日間),日本,其他亞洲地區,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,2112007,數位多媒體設計系,學士班(日間),德意志聯邦共和國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,2122015,商業設計管理系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,2311006,應用外語系,學士班(日間),荷蘭王國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,2311006,應用外語科,五專,法國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,4111009,會計資訊系,學士班(日間),法國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,4111009,會計資訊系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,4131010,企業管理系,學士班(日間),法國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,4131010,企業管理科,五專,法國,歐洲,1,1,0,0,0,0
109,1,公立,技專校院,51,國立臺北商業大學,4141012,國際商務系,學士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,53,國立高雄科技大學,4132004,供應鏈管理系碩士班,碩士班(日間),德意志聯邦共和國,歐洲,1,0,1,0,0,0
109,1,公立,技專校院,53,國立高雄科技大學,10412060,航運管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,3,1,2,0,0,0
109,1,私立,技專校院,1018,朝陽科技大學,3211006,傳播藝術系,學士班(日間),英國,歐洲,2,2,0,0,0,0
109,1,私立,技專校院,1018,朝陽科技大學,6111023,資訊與通訊系,學士班(日間),德意志聯邦共和國,歐洲,2,2,0,0,0,0
109,1,私立,技專校院,1018,朝陽科技大學,7141020,資訊工程系,學士班(日間),日本,其他亞洲地區,3,3,0,0,0,0
109,1,私立,技專校院,1018,朝陽科技大學,7311028,建築系,學士班(日間),英國,歐洲,1,0,1,0,0,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,2112008,視覺傳達設計系,學士班(日間),奧地利共和國,歐洲,2,2,0,0,0,0
109,1,私立,技專校院,1023,南臺學校財團法人南臺科技大學,4199060,工業管理與資訊系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,私立,技專校院,1024,崑山科技大學,2111009,視訊傳播設計系,學士班(日間),英國,歐洲,2,0,2,0,0,0
109,1,私立,技專校院,1026,樹德科技大學,2122004,流行設計系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,私立,技專校院,1026,樹德科技大學,2311003,應用外語系,學士班(日間),美國,北美洲,2,1,1,0,0,0
109,1,私立,技專校院,1026,樹德科技大學,10151041,休閒與觀光管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,私立,技專校院,1038,萬能學校財團法人萬能科技大學,10413043,航空暨運輸服務管理系,學士班(日間),澳大利亞,其他亞洲地區,1,1,0,0,0,0
109,1,私立,技專校院,1041,明志科技大學,2123004,工業設計系碩士班,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,私立,技專校院,1041,明志科技大學,4131005,經營管理系碩士班,碩士班(日間),大韓民國(南韓),其他亞洲地區,1,0,1,0,0,0
109,1,私立,技專校院,1045,嶺東科技大學,6121031,資訊管理系,學士班(日間),大韓民國(南韓),其他亞洲地區,2,1,1,0,0,0
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),大韓民國(南韓),其他亞洲地區,4,1,3,0,0,0
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),捷克共和國,歐洲,1,0,1,0,0,0
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文系,學士班(日間),英國,歐洲,1,1,0,0,0,0
109,1,私立,技專校院,1075,文藻學校財團法人文藻外語大學,2311007,英國語文科,五專,捷克共和國,歐洲,1,1,0,0,0,0
